# code;slog;name;alternateName;componentProductType;descriptionLongVerum;descriptionShortVerum;primaryImage;imagemThumbNail;otherImages;supercategories;approvalstatus;catalogversion
248;ar-condicionado-janela-12000-btu-s-frio-220v-consul-manual-cci12dbbna.html;Ar Condicionado Janela 12000 BTU/s Frio 220V Consul Manual CCI12DBBNA;Ar Condicionado Janela 12000 BTU/s Frio 220V Consul Manual CCI12DBBNA;;O ar condicionado de janela Consul 12000 BTUs tem potência para climatizar seu ambiente e garante ar de qualidade para a sua família. Fácil de instalar, silencioso e com ótimo custo-benefício este ar de janela Consul é uma ótima opção para ambientes grandes.;O ar de janela Consul 12000 BTUs garante ar de qualidade para a sua família. Confira as melhores ofertas em ar de janela Consul e pague em até 10x sem juros.;https://cdn2.centralar.com.br/centralar/mds/produtos/consul/janela/248/ar-condicionado-janela-12000-btu-s-frio-220v-consul-manual-cci12dbbna_Fot248_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/consul/janela/248/ar-condicionado-janela-12000-btu-s-frio-220v-consul-manual-cci12dbbna_Fot248_1_Full.jpg;;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Staged
248;ar-condicionado-janela-12000-btu-s-frio-220v-consul-manual-cci12dbbna.html;Ar Condicionado Janela 12000 BTU/s Frio 220V Consul Manual CCI12DBBNA;Ar Condicionado Janela 12000 BTU/s Frio 220V Consul Manual CCI12DBBNA;;O ar condicionado de janela Consul 12000 BTUs tem potência para climatizar seu ambiente e garante ar de qualidade para a sua família. Fácil de instalar, silencioso e com ótimo custo-benefício este ar de janela Consul é uma ótima opção para ambientes grandes.;O ar de janela Consul 12000 BTUs garante ar de qualidade para a sua família. Confira as melhores ofertas em ar de janela Consul e pague em até 10x sem juros.;https://cdn2.centralar.com.br/centralar/mds/produtos/consul/janela/248/ar-condicionado-janela-12000-btu-s-frio-220v-consul-manual-cci12dbbna_Fot248_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/consul/janela/248/ar-condicionado-janela-12000-btu-s-frio-220v-consul-manual-cci12dbbna_Fot248_1_Full.jpg;;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Online
1141;ar-condicionado-split-window-7000-btu-s-quente-frio-220v-midea-42mwqa-07m5.html;Ar Condicionado Split Elite Window 7000 BTU/s Quente/Frio 220V Midea 42MWQA-07M5;Ar Condicionado Split Elite Window 7000 BTU/s Quente/Frio 220V Midea 42MWQA-07M5;Cond Retangular;Modelo perfeito para quem já tem um aparelho tradicional do tipo Janela e quer evoluir para o Split. A condensadora aproveita o espaço existente, reduzindo o ruído e tornando a instalação mais prática e econômica.    Com biofiltro, o aparelho captura partículas de poeira, previne a reprodução e a proliferação de bactérias, proporcionando ainda mais qualidade para o ar. Oferece também filtro de carvão ativado que elimina odores e captura poeira, fungos, micróbios e bactérias.;;;;;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Staged
1141;ar-condicionado-split-window-7000-btu-s-quente-frio-220v-midea-42mwqa-07m5.html;Ar Condicionado Split Elite Window 7000 BTU/s Quente/Frio 220V Midea 42MWQA-07M5;Ar Condicionado Split Elite Window 7000 BTU/s Quente/Frio 220V Midea 42MWQA-07M5;Cond Retangular;Modelo perfeito para quem já tem um aparelho tradicional do tipo Janela e quer evoluir para o Split. A condensadora aproveita o espaço existente, reduzindo o ruído e tornando a instalação mais prática e econômica.    Com biofiltro, o aparelho captura partículas de poeira, previne a reprodução e a proliferação de bactérias, proporcionando ainda mais qualidade para o ar. Oferece também filtro de carvão ativado que elimina odores e captura poeira, fungos, micróbios e bactérias.;;;;;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Online
1244;ar-condicionado-split-22000-btu-s-quente-frio-220v-carrier-x-power-inverter-42lvqc022515c5.html;Ar Condicionado Split 22000 BTU/s Quente/Frio 220V Carrier X-Power Inverter 42LVQC022515C5;Ar Condicionado Split 22000 BTU/s Quente/Frio 220V Carrier X-Power Inverter 42LVQC022515C5;Cond Horizontal 1 ventilador;xx;;;;;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Staged
1244;ar-condicionado-split-22000-btu-s-quente-frio-220v-carrier-x-power-inverter-42lvqc022515c5.html;Ar Condicionado Split 22000 BTU/s Quente/Frio 220V Carrier X-Power Inverter 42LVQC022515C5;Ar Condicionado Split 22000 BTU/s Quente/Frio 220V Carrier X-Power Inverter 42LVQC022515C5;Cond Horizontal 1 ventilador;xx;;;;;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Online
1719;cortina-de-ar-springer-220v-c-controle-remoto-90cm-acf09s5.html;Cortina de Ar Springer 220v c/ Controle Remoto 90CM ACF09S5;Cortina de Ar Springer 220v c/ Controle Remoto 90CM ACF09S5;;A cortina de ar Springer tem fluxo de ar potente que age como uma potente barreira contra poeira, fumaça, odores e insetos com seu fluxo homogêneo. Compacta e silenciosa, ela melhora a circulação do ar, economiza energia e evita perda de ar quente e frio. Fácil de ser operada por controle remoto, a cortina de ar Springer tem a opção de direcionar o fluxo para dentro ou para fora.;A cortina de ar Springer tem fluxo de ar potente e economiza energia. Economize comprando sua cortina de ar na CentralAr.com e pague em até 10x sem juros.;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1719/cortina-de-ar-springer-220v-c-controle-remoto-90cm-acf09s5_Fot1719_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1719/cortina-de-ar-springer-220v-c-controle-remoto-90cm-acf09s5_Fot1719_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1719/cortina-de-ar-springer-220v-c-controle-remoto-90cm-acf09s5_Fot1719_2_Full.jpg;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Staged
1719;cortina-de-ar-springer-220v-c-controle-remoto-90cm-acf09s5.html;Cortina de Ar Springer 220v c/ Controle Remoto 90CM ACF09S5;Cortina de Ar Springer 220v c/ Controle Remoto 90CM ACF09S5;;A cortina de ar Springer tem fluxo de ar potente que age como uma potente barreira contra poeira, fumaça, odores e insetos com seu fluxo homogêneo. Compacta e silenciosa, ela melhora a circulação do ar, economiza energia e evita perda de ar quente e frio. Fácil de ser operada por controle remoto, a cortina de ar Springer tem a opção de direcionar o fluxo para dentro ou para fora.;A cortina de ar Springer tem fluxo de ar potente e economiza energia. Economize comprando sua cortina de ar na CentralAr.com e pague em até 10x sem juros.;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1719/cortina-de-ar-springer-220v-c-controle-remoto-90cm-acf09s5_Fot1719_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1719/cortina-de-ar-springer-220v-c-controle-remoto-90cm-acf09s5_Fot1719_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1719/cortina-de-ar-springer-220v-c-controle-remoto-90cm-acf09s5_Fot1719_2_Full.jpg;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Online
1720;cortina-de-ar-springer-220v-c-controle-remoto-120cm-acf12s5.html;Cortina de Ar Springer 220v c/ Controle Remoto 120CM ACF12S5;Cortina de Ar Springer 220v c/ Controle Remoto 120CM ACF12S5;;A cortina de ar Springer é ideal para o seu escritório ou comércio, porque melhora a circulação do ar, economiza energia e evita perda de ar quente e frio. Silenciosa e prática, ela é operada por controle remoto e pode ser direcionada para dentro ou para fora. A cortina de ar Springer é uma potente barreira contra poeira, fumaça, odores e insetos com seu fluxo de ar potente que mantém o bem-estar no ambiente.;A cortina de ar Springer melhora a circulação do ar, economiza energia e evita perda de ar. Compre já a sua em até 10x sem juros na CentralAr.com.;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1720/cortina-de-ar-springer-220v-c-controle-remoto-120cm-acf12s5_Fot1720_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1720/cortina-de-ar-springer-220v-c-controle-remoto-120cm-acf12s5_Fot1720_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1720/cortina-de-ar-springer-220v-c-controle-remoto-120cm-acf12s5_Fot1720_2_Full.jpg;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Staged
1720;cortina-de-ar-springer-220v-c-controle-remoto-120cm-acf12s5.html;Cortina de Ar Springer 220v c/ Controle Remoto 120CM ACF12S5;Cortina de Ar Springer 220v c/ Controle Remoto 120CM ACF12S5;;A cortina de ar Springer é ideal para o seu escritório ou comércio, porque melhora a circulação do ar, economiza energia e evita perda de ar quente e frio. Silenciosa e prática, ela é operada por controle remoto e pode ser direcionada para dentro ou para fora. A cortina de ar Springer é uma potente barreira contra poeira, fumaça, odores e insetos com seu fluxo de ar potente que mantém o bem-estar no ambiente.;A cortina de ar Springer melhora a circulação do ar, economiza energia e evita perda de ar. Compre já a sua em até 10x sem juros na CentralAr.com.;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1720/cortina-de-ar-springer-220v-c-controle-remoto-120cm-acf12s5_Fot1720_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1720/cortina-de-ar-springer-220v-c-controle-remoto-120cm-acf12s5_Fot1720_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1720/cortina-de-ar-springer-220v-c-controle-remoto-120cm-acf12s5_Fot1720_2_Full.jpg;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Online
1721;cortina-de-ar-springer-220v-c-controle-remoto-150cm-acf15s5.html;Cortina de Ar Springer 220v c/ Controle Remoto 150CM ACF15S5;Cortina de Ar Springer 220v c/ Controle Remoto 150CM ACF15S5;;A cortina de ar Springer melhora a circulação do ar e economiza energia evitando perdas de ar quente e frio e ajuda a manter o ambiente climatizado. Ela é fácil de ser operada por meio de controle remoto e seu fluxo pode ser direcionado para dentro ou para fora. A cortina de ar Springer é uma potente barreira contra poeira, fumaça, odores e insetos com seu fluxo de ar potente.;A cortina de ar Springer economiza energia e ajuda a manter o ambiente climatizado. Compre cortina de ar pelo melhor preço na CentralAr.com.;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1721/cortina-de-ar-springer-220v-c-controle-remoto-150cm-acf15s5_Fot1721_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1721/cortina-de-ar-springer-220v-c-controle-remoto-150cm-acf15s5_Fot1721_1_Full.jpg;;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Staged
1721;cortina-de-ar-springer-220v-c-controle-remoto-150cm-acf15s5.html;Cortina de Ar Springer 220v c/ Controle Remoto 150CM ACF15S5;Cortina de Ar Springer 220v c/ Controle Remoto 150CM ACF15S5;;A cortina de ar Springer melhora a circulação do ar e economiza energia evitando perdas de ar quente e frio e ajuda a manter o ambiente climatizado. Ela é fácil de ser operada por meio de controle remoto e seu fluxo pode ser direcionado para dentro ou para fora. A cortina de ar Springer é uma potente barreira contra poeira, fumaça, odores e insetos com seu fluxo de ar potente.;A cortina de ar Springer economiza energia e ajuda a manter o ambiente climatizado. Compre cortina de ar pelo melhor preço na CentralAr.com.;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1721/cortina-de-ar-springer-220v-c-controle-remoto-150cm-acf15s5_Fot1721_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer/cortina/1721/cortina-de-ar-springer-220v-c-controle-remoto-150cm-acf15s5_Fot1721_1_Full.jpg;;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Online
1801;ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5.html;Ar Condicionado Split Hi Wall On Off Springer Midea 9000 Btus Frio 220v 1F 42MACA09S5;Ar Condicionado Split Hi Wall On Off Springer Midea 9000 Btus Frio 220v 1F 42MACA09S5;Cond Vertical redonda;O ar split Springer Midea é econômico e potente para você climatizar sua casa. Ele tem classificação energética A que garante economia na conta de energia. Acompanha controle remoto com display digital para visualização das funcionalidades. Possui modo turbo que refrigera o ambiente com rapidez. O split Springer Midea tem filtro antibactéria e aviso limpa filtro para você manter sua casa protegida e livre de doenças.;O ar split Springer Midea 9000 BTUs é econômico e potente para você climatizar sua casa. Aqui você encontra o melhor preço no ar split Springer Midea, compare e aproveite!;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_2_Full.jpg,https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_3_Full.jpg,https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_4_Full.jpg;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Staged
1801;ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5.html;Ar Condicionado Split Hi Wall On Off Springer Midea 9000 Btus Frio 220v 1F 42MACA09S5;Ar Condicionado Split Hi Wall On Off Springer Midea 9000 Btus Frio 220v 1F 42MACA09S5;Cond Vertical redonda;O ar split Springer Midea é econômico e potente para você climatizar sua casa. Ele tem classificação energética A que garante economia na conta de energia. Acompanha controle remoto com display digital para visualização das funcionalidades. Possui modo turbo que refrigera o ambiente com rapidez. O split Springer Midea tem filtro antibactéria e aviso limpa filtro para você manter sua casa protegida e livre de doenças.;O ar split Springer Midea 9000 BTUs é econômico e potente para você climatizar sua casa. Aqui você encontra o melhor preço no ar split Springer Midea, compare e aproveite!;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_2_Full.jpg,https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_3_Full.jpg,https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1801/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-frio-220v-1-42maca09s5_Fot1801_4_Full.jpg;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Online
1802;ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-quente-frio-220v-1f-42maqa09s5.html;Ar Condicionado Split Hi Wall On Off Springer Midea 9000 Btus Quente/Frio 220v 1F 42MAQA09S5;Ar Condicionado Split Hi Wall On Off Springer Midea 9000 Btus Quente/Frio 220v 1F 42MAQA09S5;Cond Vertical redonda;O ar split Springer Midea possui ciclo quente e frio com classificação energética A para você economizar e ter conforto total em sua casa. Ele tem modo turbo que refrigera o ambiente com rapidez. O split Springer Midea tem filtro antibactéria e aviso limpa filtro para você manter sua casa protegida e livre de doenças. Acompanha controle remoto com display digital para visualização das funcionalidades.;O ar split Springer Midea 9000 BTUs tem ciclo quente e frio para você aproveitá-lo o ano todo. Compre seu ar split com rapidez e segurança aqui na CentralAr.com.;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1802/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-quente-frio-220v-1f-42maqa09s5_Fot1802_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1802/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-quente-frio-220v-1f-42maqa09s5_Fot1802_1_Full.jpg;https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1802/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-quente-frio-220v-1f-42maqa09s5_Fot1802_2_Full.jpg,https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1802/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-quente-frio-220v-1f-42maqa09s5_Fot1802_3_Full.jpg,https://cdn2.centralar.com.br/centralar/mds/produtos/springer-midea/split/1802/ar-condicionado-split-hi-wall-on-off-springer-midea-9000-btus-quente-frio-220v-1f-42maqa09s5_Fot1802_4_Full.jpg;ESPECIFICACOES_TECNICAS:centralArClassificationCatalog:1.0;approved;centralArProductCatalog:Staged
